=== 数据记录开始于 2025-12-31 14:11:04 ===
(-18.18, 208.86)
(-13.10, 199.03)
(-13.49, 190.97)
(-16.12, 197.39)
(-14.44, 198.94)
(522.00, 94.13)
(523.69, 85.56)
(255.91, 100.33)
(30.08, 163.78)
(31.93, 160.03)
(17.99, 153.61)
(19.61, 154.97)
(44.43, 156.87)
(42.81, 154.99)
(41.50, 152.40)
(38.27, 152.64)
(37.52, 159.07)
(36.71, 156.04)
(35.16, 154.55)
(36.78, 150.54)
(38.67, 156.94)
(48.99, 160.15)
(62.12, 163.58)
(61.52, 165.39)
(64.27, 165.70)
(64.92, 166.06)
(60.03, 166.71)
(49.96, 170.49)
(46.82, 170.64)
(45.82, 170.14)
(46.15, 170.29)
(46.60, 171.72)
(47.24, 175.79)
(46.05, 174.78)
(51.79, 184.73)
(53.80, 191.20)
(53.70, 190.42)
(54.08, 194.32)
(53.38, 194.45)
(54.29, 193.17)
(54.02, 194.50)
(53.12, 192.02)
(52.30, 190.41)
(53.11, 190.62)
(62.72, 181.12)
(45.55, 88.01)
(-62.63, 61.07)
(-67.89, 82.23)
(-64.74, 86.16)
(-64.66, 85.84)
(452.84, 75.28)
(504.77, 76.71)
(502.85, 82.57)
(64.31, 171.31)
(63.37, 177.61)
(63.02, 173.29)
(64.84, 173.34)
(64.16, 169.24)
(151.96, 150.80)
(35.81, 237.80)
(19.47, 236.84)
(28.17, 236.73)
(35.51, 216.76)
(35.18, 209.12)
(34.71, 220.60)
(31.39, 225.46)
(30.49, 231.61)
(28.46, 232.23)
(31.08, 236.28)
(34.95, 240.45)
(29.95, 232.59)
(31.06, 227.44)
(30.93, 223.63)
(25.11, 205.61)
(22.96, 199.87)
(21.71, 200.53)
(30.48, 209.20)
(30.67, 214.03)
(32.84, 218.14)
(35.29, 215.50)
(29.35, 208.98)
(25.86, 210.27)
(45.08, 196.77)
(51.29, 186.23)
(47.68, 178.65)
(-28.53, 178.03)
(-148.00, 169.47)
(-146.59, 169.78)
(-149.09, 165.91)
(-149.54, 163.06)
(-149.86, 155.21)
(-149.78, 150.37)
(-157.36, 150.51)
(-156.30, 152.93)
(-151.34, 159.71)
(-143.61, 169.37)
(-141.06, 171.89)
(-141.22, 170.85)
(-141.83, 173.08)
(-143.11, 174.68)
(-143.71, 174.05)
(-145.97, 171.68)
(-147.41, 169.65)
(-152.04, 164.01)
(-154.10, 161.85)
(-153.49, 163.82)
(-153.40, 165.32)
(-154.30, 164.78)
(-151.79, 166.13)
(-152.35, 165.88)
(-157.37, 163.95)
