=== 数据记录开始于 2025-12-25 18:44:49 ===
(-148.76, -38.10)
(-86.53, 35.04)
(-140.14, 89.00)
(-139.96, 92.66)
(-116.96, 74.27)
(-111.08, 68.37)
(-285.05, 29.87)
(-325.06, 11.96)
(-98.22, 48.88)
(-79.70, 53.18)
(-33.00, 65.08)
(-36.68, 64.19)
(-75.80, 53.43)
(-83.67, 52.05)
(-83.78, 57.20)
(-496.33, 2.76)
(-503.80, 7.03)
(-78.92, 35.59)
(-100.17, 31.86)
(-61.70, 50.65)
(-57.60, 59.96)
(-57.93, 65.19)
(-54.80, 64.15)
(-55.32, 64.50)
(-54.56, 63.36)
(-53.70, 59.62)
(-44.90, 26.08)
(165.67, -6.30)
(187.60, -13.17)
(-1342.76, 8210.94)
(-1355.36, 8237.39)
(-60.88, 46.26)
(-78.60, 45.28)
(-195.25, 10.23)
(-274.04, -17.36)
(-275.23, -23.45)
(-252.46, -27.95)
(-36.39, 25.89)
(-33.98, 26.52)
(-77.34, 24.98)
(-133.08, 7.75)
(-351.44, -17.11)
(-364.85, -18.49)
(-363.24, -15.65)
(-363.62, -7.14)
(-150.21, 28.72)
(-146.74, 35.30)
(-145.41, 36.57)
(-45.95, 49.39)
(-34.42, 57.62)
(-32.83, 58.53)
(-30.12, 70.10)
(-27.61, 75.53)
(-26.50, 76.58)
(-23.68, 76.25)
(-25.19, 84.17)
(-24.76, 87.42)
(-22.21, 90.16)
(-56.40, 92.25)
(-90.71, 81.20)
(-93.30, 74.47)
(-95.28, 74.52)
(-93.53, 73.21)
(-91.13, 69.04)
(-87.24, 72.13)
(-76.61, 74.49)
(-71.97, 73.13)
(-75.89, 72.51)
(-79.71, 70.89)
(-79.44, 69.63)
(-79.02, 68.72)
(-77.09, 68.57)
(-69.77, 68.63)
(-66.17, 68.32)
(-78.13, 60.00)
(-102.15, 47.57)
(-112.84, 43.01)
(-86.13, 51.95)
(-72.52, 64.08)
(-71.98, 67.26)
(-74.00, 73.37)
(-70.23, 74.89)
(-69.89, 75.08)
(-67.62, 74.57)
(-77.81, 86.67)
(-113.46, 105.88)
(-8.13, 103.40)
(6.20, 64.97)
(32.38, 56.30)
(-16.04, 36.80)
(-266.28, 14.55)
(-265.76, 13.52)
(-211.14, 16.64)
(-25.84, 19.58)
(-1.97, 44.68)
(-22.61, -11.92)
(8.80, 97.49)
(14.02, 103.58)
(20.93, 120.46)
(19.42, 127.09)
